"MDJ-01","       726696.40","      -1265838.2","       726801.92","       726801.92","       726801.92","       726801.92","       726771.96","       726771.96","       726771.96","       726771.96","       726771.96","       726771.96","       726742.00","       726742.00","       726742.00","       726742.00","       726742.00","       726742.00","       726742.00","       726712.05","       726712.05","       726712.05","       726712.05","       726712.05","       726712.05","       726712.05","       726712.05","       726682.09","       726682.09","       726682.09","       726682.09","       726682.09","       726682.09","       726682.09","       726682.09","       726652.13","       726652.13","       726652.13","       726652.13","       726652.13","       726652.13","       726652.13","       726622.17","       726622.17","       726622.17","       726622.17","       726622.17","       726622.17","       726592.21","       726592.21","       726592.21","       726592.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDJ-02","       726154.51","      -1265908.2","       726262.68","       726262.68","       726262.68","       726262.68","       726232.72","       726232.72","       726232.72","       726232.72","       726232.72","       726232.72","       726202.76","       726202.76","       726202.76","       726202.76","       726202.76","       726202.76","       726202.76","       726202.76","       726172.80","       726172.80","       726172.80","       726172.80","       726172.80","       726172.80","       726172.80","       726172.80","       726142.84","       726142.84","       726142.84","       726142.84","       726142.84","       726142.84","       726142.84","       726142.84","       726112.89","       726112.89","       726112.89","       726112.89","       726112.89","       726112.89","       726112.89","       726112.89","       726082.93","       726082.93","       726082.93","       726082.93","       726082.93","       726082.93","       726052.97","       726052.97","       726052.97","       726052.97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDJ-03","       705031.23","      -1261193.1","       705142.27","       705142.27","       705142.27","       705112.31","       705112.31","       705112.31","       705112.31","       705112.31","       705112.31","       705082.36","       705082.36","       705082.36","       705082.36","       705082.36","       705082.36","       705082.36","       705052.40","       705052.40","       705052.40","       705052.40","       705052.40","       705052.40","       705052.40","       705052.40","       705022.44","       705022.44","       705022.44","       705022.44","       705022.44","       705022.44","       705022.44","       705022.44","       704992.48","       704992.48","       704992.48","       704992.48","       704992.48","       704992.48","       704992.48","       704962.52","       704962.52","       704962.52","       704962.52","       704962.52","       704962.52","       704962.52","       704932.57","       704932.57","       704932.57","       704932.57","       704932.57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDJ-04","       706738.48","      -1261274.7","       706849.88","       706849.88","       706849.88","       706819.92","       706819.92","       706819.92","       706819.92","       706819.92","       706819.92","       706789.96","       706789.96","       706789.96","       706789.96","       706789.96","       706789.96","       706789.96","       706760.01","       706760.01","       706760.01","       706760.01","       706760.01","       706760.01","       706760.01","       706760.01","       706730.05","       706730.05","       706730.05","       706730.05","       706730.05","       706730.05","       706730.05","       706730.05","       706700.09","       706700.09","       706700.09","       706700.09","       706700.09","       706700.09","       706700.09","       706670.13","       706670.13","       706670.13","       706670.13","       706670.13","       706670.13","       706670.13","       706640.17","       706640.17","       706640.17","       706640.17","       706640.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDJ-05","       704607.41","      -1261159.8","       704722.86","       704722.86","       704722.86","       704692.90","       704692.90","       704692.90","       704692.90","       704692.90","       704662.94","       704662.94","       704662.94","       704662.94","       704662.94","       704662.94","       704662.94","       704632.99","       704632.99","       704632.99","       704632.99","       704632.99","       704632.99","       704632.99","       704603.03","       704603.03","       704603.03","       704603.03","       704603.03","       704603.03","       704603.03","       704603.03","       704573.07","       704573.07","       704573.07","       704573.07","       704573.07","       704573.07","       704573.07","       704543.11","       704543.11","       704543.11","       704543.11","       704543.11","       704543.11","       704543.11","       704513.15","       704513.15","       704513.15","       704513.15","       704513.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDJ-06","       707327.92","      -1258876.2","       707419.08","       707419.08","       707419.08","       707419.08","       707419.08","       707389.12","       707389.12","       707389.12","       707389.12","       707389.12","       707389.12","       707389.12","       707359.17","       707359.17","       707359.17","       707359.17","       707359.17","       707359.17","       707359.17","       707359.17","       707329.21","       707329.21","       707329.21","       707329.21","       707329.21","       707329.21","       707329.21","       707329.21","       707299.25","       707299.25","       707299.25","       707299.25","       707299.25","       707299.25","       707299.25","       707299.25","       707269.29","       707269.29","       707269.29","       707269.29","       707269.29","       707269.29","       707269.29","       707239.33","       707239.33","       707239.33","       707239.33","       707239.33","       707209.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDJ-07","       707784.95","      -1259315.2","       707898.41","       707898.41","       707868.45","       707868.45","       707868.45","       707868.45","       707868.45","       707868.45","       707838.49","       707838.49","       707838.49","       707838.49","       707838.49","       707838.49","       707838.49","       707838.49","       707808.54","       707808.54","       707808.54","       707808.54","       707808.54","       707808.54","       707808.54","       707808.54","       707778.58","       707778.58","       707778.58","       707778.58","       707778.58","       707778.58","       707778.58","       707778.58","       707748.62","       707748.62","       707748.62","       707748.62","       707748.62","       707748.62","       707748.62","       707748.62","       707718.66","       707718.66","       707718.66","       707718.66","       707718.66","       707718.66","       707688.70","       707688.70","       707688.70","       707688.70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDJ-08","       731940.90","      -1273725.9","       732044.57","       732044.57","       732044.57","       732044.57","       732014.61","       732014.61","       732014.61","       732014.61","       732014.61","       732014.61","       731984.66","       731984.66","       731984.66","       731984.66","       731984.66","       731984.66","       731984.66","       731984.66","       731954.70","       731954.70","       731954.70","       731954.70","       731954.70","       731954.70","       731954.70","       731954.70","       731924.74","       731924.74","       731924.74","       731924.74","       731924.74","       731924.74","       731924.74","       731924.74","       731894.78","       731894.78","       731894.78","       731894.78","       731894.78","       731894.78","       731894.78","       731894.78","       731864.82","       731864.82","       731864.82","       731864.82","       731864.82","       731864.82","       731834.87","       731834.87","       731834.87","       731834.87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BFI-01","       895814.25","      -2777390.3","       895906.48","       895906.48","       895906.48","       895906.48","       895876.47","       895876.47","       895876.47","       895876.47","       895876.47","       895846.46","       895846.46","       895846.46","       895846.46","       895846.46","       895846.46","       895846.46","       895816.45","       895816.45","       895816.45","       895816.45","       895816.45","       895816.45","       895816.45","       895816.45","       895786.45","       895786.45","       895786.45","       895786.45","       895786.45","       895786.45","       895786.45","       895786.45","       895756.44","       895756.44","       895756.44","       895756.44","       895756.44","       895756.44","       895756.44","       895726.43","       895726.43","       895726.43","       895726.43","       895726.43","       895726.43","       895696.43","       895696.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BFI-02","       895921.78","      -2777214.7","       896026.50","       896026.50","       896026.50","       896026.50","       895996.50","       895996.50","       895996.50","       895996.50","       895996.50","       895996.50","       895966.49","       895966.49","       895966.49","       895966.49","       895966.49","       895966.49","       895966.49","       895966.49","       895936.48","       895936.48","       895936.48","       895936.48","       895936.48","       895936.48","       895936.48","       895936.48","       895906.48","       895906.48","       895906.48","       895906.48","       895906.48","       895906.48","       895906.48","       895906.48","       895876.47","       895876.47","       895876.47","       895876.47","       895876.47","       895876.47","       895876.47","       895876.47","       895846.46","       895846.46","       895846.46","       895846.46","       895846.46","       895846.46","       895816.45","       895816.45","       895816.45","       895816.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
