"CTC-01","      -1788525.3","       1443832.1","      -1788435.3","      -1788435.3","      -1788435.3","      -1788435.3","      -1788435.3","      -1788465.3","      -1788465.3","      -1788465.3","      -1788465.3","      -1788465.3","      -1788465.3","      -1788465.3","      -1788495.3","      -1788495.3","      -1788495.3","      -1788495.3","      -1788495.3","      -1788495.3","      -1788495.3","      -1788525.3","      -1788525.3","      -1788525.3","      -1788525.3","      -1788525.3","      -1788525.3","      -1788525.3","      -1788525.3","      -1788555.3","      -1788555.3","      -1788555.3","      -1788555.3","      -1788555.3","      -1788555.3","      -1788555.3","      -1788585.3","      -1788585.3","      -1788585.3","      -1788585.3","      -1788585.3","      -1788585.3","      -1788585.3","      -1788615.4","      -1788615.4","      -1788615.4","      -1788615.4","      -1788615.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DCR-01","      -1891055.8","       1447347.7","      -1890944.2","      -1890944.2","      -1890944.2","      -1890974.2","      -1890974.2","      -1890974.2","      -1890974.2","      -1890974.2","      -1890974.2","      -1891004.2","      -1891004.2","      -1891004.2","      -1891004.2","      -1891004.2","      -1891004.2","      -1891004.2","      -1891034.2","      -1891034.2","      -1891034.2","      -1891034.2","      -1891034.2","      -1891034.2","      -1891034.2","      -1891034.2","      -1891064.2","      -1891064.2","      -1891064.2","      -1891064.2","      -1891064.2","      -1891064.2","      -1891064.2","      -1891064.2","      -1891094.2","      -1891094.2","      -1891094.2","      -1891094.2","      -1891094.2","      -1891094.2","      -1891094.2","      -1891094.2","      -1891124.2","      -1891124.2","      -1891124.2","      -1891124.2","      -1891124.2","      -1891124.2","      -1891124.2","      -1891154.2","      -1891154.2","      -1891154.2","      -1891154.2","      -1891154.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DCR-02","      -1891820.5","       1448729.3","      -1891724.1","      -1891724.1","      -1891724.1","      -1891724.1","      -1891724.1","      -1891754.1","      -1891754.1","      -1891754.1","      -1891754.1","      -1891754.1","      -1891754.1","      -1891754.1","      -1891784.1","      -1891784.1","      -1891784.1","      -1891784.1","      -1891784.1","      -1891784.1","      -1891784.1","      -1891784.1","      -1891814.1","      -1891814.1","      -1891814.1","      -1891814.1","      -1891814.1","      -1891814.1","      -1891814.1","      -1891814.1","      -1891844.1","      -1891844.1","      -1891844.1","      -1891844.1","      -1891844.1","      -1891844.1","      -1891844.1","      -1891844.1","      -1891874.1","      -1891874.1","      -1891874.1","      -1891874.1","      -1891874.1","      -1891874.1","      -1891874.1","      -1891904.1","      -1891904.1","      -1891904.1","      -1891904.1","      -1891904.1","      -1891904.1","      -1891934.1","      -1891934.1","      -1891934.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EKP-01","      -2010747.3","       1478175.0","      -2010628.1","      -2010658.1","      -2010658.1","      -2010658.1","      -2010658.1","      -2010658.1","      -2010688.1","      -2010688.1","      -2010688.1","      -2010688.1","      -2010688.1","      -2010688.1","      -2010688.1","      -2010718.1","      -2010718.1","      -2010718.1","      -2010718.1","      -2010718.1","      -2010718.1","      -2010718.1","      -2010748.1","      -2010748.1","      -2010748.1","      -2010748.1","      -2010748.1","      -2010748.1","      -2010748.1","      -2010748.1","      -2010778.1","      -2010778.1","      -2010778.1","      -2010778.1","      -2010778.1","      -2010778.1","      -2010778.1","      -2010808.1","      -2010808.1","      -2010808.1","      -2010808.1","      -2010808.1","      -2010808.1","      -2010808.1","      -2010838.1","      -2010838.1","      -2010838.1","      -2010838.1","      -2010838.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FMS-01","      -2000610.6","       1356292.7","      -2000491.3","      -2000521.3","      -2000521.3","      -2000521.3","      -2000521.3","      -2000521.3","      -2000551.3","      -2000551.3","      -2000551.3","      -2000551.3","      -2000551.3","      -2000551.3","      -2000551.3","      -2000581.3","      -2000581.3","      -2000581.3","      -2000581.3","      -2000581.3","      -2000581.3","      -2000581.3","      -2000581.3","      -2000611.3","      -2000611.3","      -2000611.3","      -2000611.3","      -2000611.3","      -2000611.3","      -2000611.3","      -2000611.3","      -2000641.3","      -2000641.3","      -2000641.3","      -2000641.3","      -2000641.3","      -2000641.3","      -2000641.3","      -2000641.3","      -2000671.3","      -2000671.3","      -2000671.3","      -2000671.3","      -2000671.3","      -2000671.3","      -2000671.3","      -2000701.3","      -2000701.3","      -2000701.3","      -2000701.3","      -2000701.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FMS-02","      -2002198.5","       1354548.0","      -2002081.1","      -2002111.1","      -2002111.1","      -2002111.1","      -2002111.1","      -2002111.1","      -2002141.1","      -2002141.1","      -2002141.1","      -2002141.1","      -2002141.1","      -2002141.1","      -2002141.1","      -2002171.1","      -2002171.1","      -2002171.1","      -2002171.1","      -2002171.1","      -2002171.1","      -2002171.1","      -2002201.1","      -2002201.1","      -2002201.1","      -2002201.1","      -2002201.1","      -2002201.1","      -2002201.1","      -2002201.1","      -2002231.1","      -2002231.1","      -2002231.1","      -2002231.1","      -2002231.1","      -2002231.1","      -2002231.1","      -2002261.1","      -2002261.1","      -2002261.1","      -2002261.1","      -2002261.1","      -2002261.1","      -2002261.1","      -2002291.1","      -2002291.1","      -2002291.1","      -2002291.1","      -2002291.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KBL-01","      -1972309.5","       1434402.9","      -1972204.6","      -1972204.6","      -1972204.6","      -1972204.6","      -1972234.6","      -1972234.6","      -1972234.6","      -1972234.6","      -1972234.6","      -1972234.6","      -1972264.6","      -1972264.6","      -1972264.6","      -1972264.6","      -1972264.6","      -1972264.6","      -1972264.6","      -1972294.6","      -1972294.6","      -1972294.6","      -1972294.6","      -1972294.6","      -1972294.6","      -1972294.6","      -1972294.6","      -1972324.6","      -1972324.6","      -1972324.6","      -1972324.6","      -1972324.6","      -1972324.6","      -1972324.6","      -1972324.6","      -1972354.6","      -1972354.6","      -1972354.6","      -1972354.6","      -1972354.6","      -1972354.6","      -1972354.6","      -1972384.6","      -1972384.6","      -1972384.6","      -1972384.6","      -1972384.6","      -1972384.6","      -1972414.6","      -1972414.6","      -1972414.6","      -1972414.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KBL-02","      -1981598.1","       1432201.0","      -1981503.5","      -1981503.5","      -1981503.5","      -1981503.5","      -1981503.5","      -1981533.5","      -1981533.5","      -1981533.5","      -1981533.5","      -1981533.5","      -1981533.5","      -1981533.5","      -1981563.5","      -1981563.5","      -1981563.5","      -1981563.5","      -1981563.5","      -1981563.5","      -1981563.5","      -1981563.5","      -1981593.5","      -1981593.5","      -1981593.5","      -1981593.5","      -1981593.5","      -1981593.5","      -1981593.5","      -1981593.5","      -1981623.5","      -1981623.5","      -1981623.5","      -1981623.5","      -1981623.5","      -1981623.5","      -1981623.5","      -1981623.5","      -1981653.5","      -1981653.5","      -1981653.5","      -1981653.5","      -1981653.5","      -1981653.5","      -1981653.5","      -1981683.5","      -1981683.5","      -1981683.5","      -1981683.5","      -1981683.5","      -1981683.5","      -1981713.5","      -1981713.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KBL-03","      -1963488.9","       1434396.6","      -1963385.7","      -1963385.7","      -1963385.7","      -1963385.7","      -1963385.7","      -1963415.7","      -1963415.7","      -1963415.7","      -1963415.7","      -1963415.7","      -1963415.7","      -1963415.7","      -1963445.7","      -1963445.7","      -1963445.7","      -1963445.7","      -1963445.7","      -1963445.7","      -1963445.7","      -1963475.7","      -1963475.7","      -1963475.7","      -1963475.7","      -1963475.7","      -1963475.7","      -1963475.7","      -1963505.7","      -1963505.7","      -1963505.7","      -1963505.7","      -1963505.7","      -1963505.7","      -1963505.7","      -1963535.6","      -1963535.6","      -1963535.6","      -1963535.6","      -1963535.6","      -1963535.6","      -1963535.6","      -1963565.6","      -1963565.6","      -1963565.6","      -1963565.6","      -1963565.6","      -1963565.6","      -1963565.6","      -1963595.6","      -1963595.6","      -1963595.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KCR-01","      -1900799.1","       1448386.9","      -1900693.1","      -1900693.1","      -1900693.1","      -1900693.1","      -1900723.1","      -1900723.1","      -1900723.1","      -1900723.1","      -1900723.1","      -1900723.1","      -1900753.1","      -1900753.1","      -1900753.1","      -1900753.1","      -1900753.1","      -1900753.1","      -1900753.1","      -1900753.1","      -1900783.0","      -1900783.0","      -1900783.0","      -1900783.0","      -1900783.0","      -1900783.0","      -1900783.0","      -1900783.0","      -1900813.0","      -1900813.0","      -1900813.0","      -1900813.0","      -1900813.0","      -1900813.0","      -1900813.0","      -1900813.0","      -1900843.0","      -1900843.0","      -1900843.0","      -1900843.0","      -1900843.0","      -1900843.0","      -1900843.0","      -1900843.0","      -1900873.0","      -1900873.0","      -1900873.0","      -1900873.0","      -1900873.0","      -1900873.0","      -1900903.0","      -1900903.0","      -1900903.0","      -1900903.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
