"MDJ-01","  35","  59","  75","  41","  37","  48","  33","  32","  62","  42","  54","  37","  48","  33","  32","  62","  42","  68","  22","  28","  47","  42","  39","  59","  59","  68","  14","  27","  37","  17","  61","  32","  32","  45","  13","  22","  35","  24","  59","  44","  32","  45","  22","  76","  25","  45","  67","  55","  15","  50","  28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDJ-02","  13","  13","  11","  12","  13","  12","  12","  14","  13","  11","  10","   9","  10","  11","  12","  13","  13","  11","  10","  10","  10","  10","  10","  12","  12","  12","  10","  11","  11","   9","  10","  11","  11","  11","  12","  10","  11","  10","  11","  11","  11","  11","  10","  10","  10","  10","  11","  11","   9","  10","  10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDJ-03","  55","  73","  52","  58","  67","  71","  69","  72","  75","  57","  32","  58","  65","  58","  72","  54","  58","  69","  55","  59","  71","  69","  66","  70","  66","  60","  22","  65","  72","  28","  73","  79","  79","  72","  58","  75","  67","  75","  73","  74","  76","  73","  72","  76","  55","  68","  73","  83","  69","  72","  76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDJ-04","  11","  10","  11","  11","  11","  10","  10","  11","  11","  11","  10","  10","   9","  11","   9","  10","  11","  11","   9","  10","  11","  10","  11","  10","  10","  12","   9","  10","  11","  10","  11","  10","  10","  10","  10","  10","   9","  10","  11","  10","  10","  11","  11","  10","  11","  11","  10","  11","  10","  11","  10","  10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDJ-05","  61","  62","  75","  73","  68","  62","  22","  26","  75","  69","  55","  59","  62","   9","  41","  30","  74","  75","  72","  56","  64","  25","  55","  58","  73","  73","  69","  63","  60","  48","  44","  63","  75","  72","  68","  66","  55","  64","  61","  66","  73","  60","  67","  65","  65","  59","  75","  69","  65","  68","  57","  61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDJ-06","  41","  23","  15","  14","  20","  25","  15","  13","  13","  18","  22","  51","  26","  14","  15","  12","  13","  36","  19","  21","  15","  14","  12","  11","  28","  22","  31","  20","  12","  13","  13","  11","  28","  22","  31","  20","  12","  13","  13","  24","  25","  24","  21","  14","  13","  12","  19","  15","  12","  13","  11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDJ-07","  62","  62","  56","  58","  72","  65","  58","  34","  64","  36","  52","  72","  74","  61","  76","  71","  39","  66","  52","  72","  74","  61","  76","  71","  39","  66","  70","  74","  60","  59","  56","  53","  48","  49","  58","  71","  71","  59","  60","  56","  61","  66","  65","  55","  61","  67","  54","  61","  73","  58","  73","  68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDJ-08","  11","  11","  11","  10","  12","  11","  10","   9","  10","  10","  11","  11","  11","  11","  11","  10","  12","  11","  12","  11","  11","  11","  10","  11","  12","  10","  11","  11","  11","  11","  10","  11","  12","  10","  11","  11","  12","  10","  10","  10","  11","  12","  11","  11","  11","  10","  12","  11","  12","  12","  10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BFI-01","  12","   4","   8","  11","  23","  23","  12","  14","  15"," 220","  19","  17","  13","  31","  22","  13","  11","  12","  14","  16","  18","  13","  15","  14","  11","  45","  13","  18","  13","  14","  15","  14","  11","  13","  25","  18","  17","  15","  16","  13","  25","  18","  17","  13","  16","  13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BFI-02","  14","  20","  19","   8","  15","  25","  15","   9","  24","   7","  12","  14","  16","  16","  17","  17","   8","  11","  14","  14","  16","  16","  18","  18","  14","  15","  15","  16","  16","  20","  18","  18","  13","  15","  15","  17","  18","  20","  17","  27","  20","  14","  19","  20","  19","  15","  17","  16","  21","  37","  20","  14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BFI-03","  35","  42","  36","  27","  39","  46","  17","  40","  33","  45","  30","  35","  45","  26","  42","  40","  54","  48","  30","  33","  30","  29","  22","  32","  39","  44","  13","  31","  22","  32","  18","  40","  22","  37","  49","  27","  23","  15","  31","  30","  39","  39","  42","  38","  28","  38","  46","  18","  23","  38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HOM-01","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HOM-02","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BBI-01","   2","   1","   1","   1","   1","   1","   2","   2","   1","   1","   0","   1","   1","   1","   1","   1","   1","   1","   1","   2","   1","   1","   1","   1","   0","   1","   1","   1","   1","   0","   1","   0","   1","   0","   1","   2","   2","   0","   0","   0","   1","   0","   1","   1","   0","   0","   0","   1","   1","   0","   1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BBI-02","   1","   1","   1","   2","   1","   2","   2","   2","   1","   2","   2","   1","   2","   2","   2","   1","   2","   1","   1","   2","   2","   2","   1","   0","   2","   1","   1","   2","   1","   1","   1","   1","   2","   2","   1","   2","   2","   2","   2","   1","   2","   2","   2","   1","   1","   2","   2","   2","   2","   1","   1","   1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MLE-01","   9","   9","   8","   9","   9","   8","   8","   7","   8","   8","   9","  10","   9","   9","  10","   8","  12","  11","  10","   9","   9","  10","   8","   9","  10","   9","   9","   9","   8","   9","   9","   9","  10","   9","   9","   9","  10","   9","  10","   9","  10","  10","  10","  10","   9","   9","   9","  10","  10","   9","  10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASU-01","  61","  66","  58","  59","  56","  41","  55","  54","  57","  59","  50","  59","  46","  61","  55","  60","  69","  51","  58","  46","  45","  59","  57","  61","  49","  53","  50","  47","  56","  56","  60","  58","  56","  61","  54","  58","  57","  56","  58","  57","  51","  54","  56","  58","  54","  55","  62","  67","  52","  54","  50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BDA-01","   5","   5","   4","   5","   5","   5","   5","   5","   6","   5","   5","   5","   5","   5","   6","   5","   5","   5","   5","   5","   5","   4","   4","   5","   5","   6","   5","   5","   5","   6","   6","   5","   5","   6","   5","   4","   4","   4","   6","   6","   5","   5","   5","   6","   5","   5","   5","   5","   4","   4","   5","   6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BDA-02","   4","   5","   4","   5","   5","   5","   5","   6","   6","   5","   4","   4","   5","   4","   4","   4","   4","   4","   5","   5","   5","   5","   6","   4","   4","   5","   5","   4","   5","   5","   5","   5","   5","   5","   5","   6","   7","   6","   5","   5","   5","   4","   5","   4","   6","   5","   5","   4","   5","   5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
